path,path_relative,label,label_id,split
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00095.jpg,animals\dogs\dogs_00095.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00775.jpg,animals\panda\panda_00775.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00869.jpg,animals\cats\cats_00869.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00893.jpg,animals\dogs\dogs_00893.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00711.jpg,animals\dogs\dogs_00711.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00613.jpg,animals\cats\cats_00613.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00445.jpg,animals\panda\panda_00445.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00015.jpg,animals\dogs\dogs_00015.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00858.jpg,animals\cats\cats_00858.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00396.jpg,animals\cats\cats_00396.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00357.jpg,animals\cats\cats_00357.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00993.jpg,animals\cats\cats_00993.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00171.jpg,animals\cats\cats_00171.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00593.jpg,animals\panda\panda_00593.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00889.jpg,animals\panda\panda_00889.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00283.jpg,animals\panda\panda_00283.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00626.jpg,animals\panda\panda_00626.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00205.jpg,animals\panda\panda_00205.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00713.jpg,animals\dogs\dogs_00713.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00434.jpg,animals\dogs\dogs_00434.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00394.jpg,animals\panda\panda_00394.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00199.jpg,animals\cats\cats_00199.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00867.jpg,animals\panda\panda_00867.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00755.jpg,animals\panda\panda_00755.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00633.jpg,animals\cats\cats_00633.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00848.jpg,animals\dogs\dogs_00848.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00118.jpg,animals\cats\cats_00118.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00781.jpg,animals\cats\cats_00781.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00685.jpg,animals\cats\cats_00685.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00517.jpg,animals\dogs\dogs_00517.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00671.jpg,animals\panda\panda_00671.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00554.jpg,animals\panda\panda_00554.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00499.jpg,animals\cats\cats_00499.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00070.jpg,animals\cats\cats_00070.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00779.jpg,animals\panda\panda_00779.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00822.jpg,animals\dogs\dogs_00822.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00004.jpg,animals\dogs\dogs_00004.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00950.jpg,animals\cats\cats_00950.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00977.jpg,animals\cats\cats_00977.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00998.jpg,animals\panda\panda_00998.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00739.jpg,animals\panda\panda_00739.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00829.jpg,animals\panda\panda_00829.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00628.jpg,animals\dogs\dogs_00628.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00697.jpg,animals\panda\panda_00697.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00952.jpg,animals\dogs\dogs_00952.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00083.jpg,animals\panda\panda_00083.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00016.jpg,animals\cats\cats_00016.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00653.jpg,animals\dogs\dogs_00653.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00470.jpg,animals\dogs\dogs_00470.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00746.jpg,animals\cats\cats_00746.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00491.jpg,animals\cats\cats_00491.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00907.jpg,animals\cats\cats_00907.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00856.jpg,animals\cats\cats_00856.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00435.jpg,animals\dogs\dogs_00435.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00527.jpg,animals\panda\panda_00527.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00315.jpg,animals\panda\panda_00315.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00992.jpg,animals\dogs\dogs_00992.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00730.jpg,animals\cats\cats_00730.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00152.jpg,animals\cats\cats_00152.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00933.jpg,animals\dogs\dogs_00933.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00514.jpg,animals\cats\cats_00514.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00355.jpg,animals\panda\panda_00355.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00903.jpg,animals\cats\cats_00903.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00009.jpg,animals\dogs\dogs_00009.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00194.jpg,animals\cats\cats_00194.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00919.jpg,animals\panda\panda_00919.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00498.jpg,animals\panda\panda_00498.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00335.jpg,animals\dogs\dogs_00335.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00384.jpg,animals\panda\panda_00384.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00250.jpg,animals\dogs\dogs_00250.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00855.jpg,animals\cats\cats_00855.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00515.jpg,animals\dogs\dogs_00515.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00035.jpg,animals\panda\panda_00035.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00724.jpg,animals\cats\cats_00724.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00123.jpg,animals\dogs\dogs_00123.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00989.jpg,animals\panda\panda_00989.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00296.jpg,animals\panda\panda_00296.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00612.jpg,animals\panda\panda_00612.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00825.jpg,animals\dogs\dogs_00825.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00499.jpg,animals\panda\panda_00499.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00317.jpg,animals\panda\panda_00317.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00236.jpg,animals\panda\panda_00236.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00854.jpg,animals\dogs\dogs_00854.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00910.jpg,animals\cats\cats_00910.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00729.jpg,animals\dogs\dogs_00729.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00344.jpg,animals\cats\cats_00344.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00207.jpg,animals\cats\cats_00207.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00147.jpg,animals\dogs\dogs_00147.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00401.jpg,animals\dogs\dogs_00401.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00747.jpg,animals\panda\panda_00747.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00425.jpg,animals\dogs\dogs_00425.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00596.jpg,animals\dogs\dogs_00596.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00528.jpg,animals\dogs\dogs_00528.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00273.jpg,animals\panda\panda_00273.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00185.jpg,animals\dogs\dogs_00185.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00689.jpg,animals\dogs\dogs_00689.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00771.jpg,animals\cats\cats_00771.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00464.jpg,animals\cats\cats_00464.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00156.jpg,animals\panda\panda_00156.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00420.jpg,animals\panda\panda_00420.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00890.jpg,animals\dogs\dogs_00890.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00807.jpg,animals\cats\cats_00807.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00803.jpg,animals\panda\panda_00803.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00859.jpg,animals\cats\cats_00859.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00029.jpg,animals\cats\cats_00029.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00432.jpg,animals\dogs\dogs_00432.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00579.jpg,animals\panda\panda_00579.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00790.jpg,animals\cats\cats_00790.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00938.jpg,animals\dogs\dogs_00938.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00532.jpg,animals\cats\cats_00532.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00453.jpg,animals\dogs\dogs_00453.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00065.jpg,animals\panda\panda_00065.jpg,panda,2,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00768.jpg,animals\cats\cats_00768.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00972.jpg,animals\dogs\dogs_00972.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00668.jpg,animals\dogs\dogs_00668.jpg,dogs,1,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00277.jpg,animals\dogs\dogs_00277.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00256.jpg,animals\panda\panda_00256.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00252.jpg,animals\cats\cats_00252.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00918.jpg,animals\dogs\dogs_00918.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00096.jpg,animals\dogs\dogs_00096.jpg,dogs,1,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00620.jpg,animals\dogs\dogs_00620.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00524.jpg,animals\panda\panda_00524.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00543.jpg,animals\cats\cats_00543.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00285.jpg,animals\panda\panda_00285.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00170.jpg,animals\panda\panda_00170.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00721.jpg,animals\panda\panda_00721.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00503.jpg,animals\panda\panda_00503.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00029.jpg,animals\dogs\dogs_00029.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00671.jpg,animals\cats\cats_00671.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00979.jpg,animals\panda\panda_00979.jpg,panda,2,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00061.jpg,animals\cats\cats_00061.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00840.jpg,animals\cats\cats_00840.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00217.jpg,animals\cats\cats_00217.jpg,cats,0,test
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00250.jpg,animals\cats\cats_00250.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00516.jpg,animals\dogs\dogs_00516.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00861.jpg,animals\cats\cats_00861.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00932.jpg,animals\dogs\dogs_00932.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00007.jpg,animals\dogs\dogs_00007.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\dogs\dogs_00830.jpg,animals\dogs\dogs_00830.jpg,dogs,1,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00438.jpg,animals\panda\panda_00438.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00162.jpg,animals\cats\cats_00162.jpg,cats,0,val
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00903.jpg,animals\panda\panda_00903.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00420.jpg,animals\cats\cats_00420.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00074.jpg,animals\panda\panda_00074.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00572.jpg,animals\panda\panda_00572.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00851.jpg,animals\cats\cats_00851.jpg,cats,0,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\panda\panda_00003.jpg,animals\panda\panda_00003.jpg,panda,2,train
D:\GitHub\Universidad\Inteligencia_Artificial\gatos_perros_pandas\animals\cats\cats_00554.jpg,animals\cats\cats_00554.jpg,cats,0,train
